#format table ## [Custom WaveView] saved 16:21:43 Mon Jan 15 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 4.358E-02 , 1.830E+00 , 3.768E-02 , 3.768E-02 , 3.768E-02 , 3.768E-02 , 3.768E-02 
 4.363E-02 , 1.830E+00 , 3.768E-02 , 3.768E-02 , 3.768E-02 , 3.768E-02 , 3.768E-02 
 4.368E-02 , 1.830E+00 , 3.768E-02 , 3.768E-02 , 3.768E-02 , 3.768E-02 , 3.768E-02 
 4.373E-02 , 9.267E-05 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 
 4.378E-02 , 1.842E+00 , 1.786E-02 , 1.786E-02 , 1.786E-02 , 1.786E-02 , 1.842E+00 
 4.383E-02 , 9.273E-05 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 
 4.388E-02 , 1.842E+00 , 1.787E-02 , 1.787E-02 , 1.787E-02 , 1.787E-02 , 1.842E+00 
 4.393E-02 , 9.278E-05 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.878E+00 
 4.398E-02 , 1.842E+00 , 1.787E-02 , 1.787E-02 , 1.787E-02 , 1.787E-02 , 1.842E+00 
 4.403E-02 , 1.314E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 , 1.314E-03 
 4.408E-02 , 1.842E+00 , 1.787E-02 , 1.787E-02 , 1.787E-02 , 1.842E+00 , 1.787E-02 
 4.413E-02 , 1.315E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 , 1.315E-03 
 4.418E-02 , 1.842E+00 , 1.788E-02 , 1.788E-02 , 1.788E-02 , 1.842E+00 , 1.788E-02 
 4.423E-02 , 1.093E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.093E-03 , 1.865E+00 
 4.428E-02 , 1.853E+00 , 6.294E-03 , 6.294E-03 , 6.294E-03 , 1.755E+00 , 1.853E+00 
 4.433E-02 , 1.093E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.093E-03 , 1.865E+00 
 4.438E-02 , 1.853E+00 , 6.295E-03 , 6.295E-03 , 6.295E-03 , 1.755E+00 , 1.853E+00 
 4.443E-02 , 1.094E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.094E-03 , 1.865E+00 
 4.448E-02 , 1.853E+00 , 6.297E-03 , 6.297E-03 , 6.297E-03 , 1.755E+00 , 1.853E+00 
 4.453E-02 , 7.080E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.080E-03 , 7.080E-03 
 4.458E-02 , 1.842E+00 , 1.789E-02 , 1.789E-02 , 1.842E+00 , 1.789E-02 , 1.789E-02 
 4.463E-02 , 7.082E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.082E-03 , 7.082E-03 
 4.468E-02 , 1.842E+00 , 1.789E-02 , 1.789E-02 , 1.842E+00 , 1.789E-02 , 1.789E-02 
 4.473E-02 , 1.095E-03 , 1.777E+00 , 1.865E+00 , 1.095E-03 , 1.777E+00 , 1.865E+00 
 4.478E-02 , 1.854E+00 , 5.583E-03 , 5.583E-03 , 1.854E+00 , 5.583E-03 , 1.854E+00 
 4.483E-02 , 1.096E-03 , 1.777E+00 , 1.865E+00 , 1.096E-03 , 1.777E+00 , 1.865E+00 
 4.488E-02 , 1.842E+00 , 1.790E-02 , 1.790E-02 , 1.842E+00 , 1.790E-02 , 1.790E-02 
 4.493E-02 , 1.096E-03 , 1.777E+00 , 1.865E+00 , 1.096E-03 , 1.777E+00 , 1.865E+00 
 4.498E-02 , 1.854E+00 , 5.586E-03 , 5.586E-03 , 1.854E+00 , 5.586E-03 , 1.854E+00 
 4.503E-02 , 6.306E-03 , 1.755E+00 , 1.853E+00 , 6.306E-03 , 1.853E+00 , 6.306E-03 
 4.508E-02 , 1.853E+00 , 6.308E-03 , 6.308E-03 , 1.755E+00 , 1.853E+00 , 6.308E-03 
 4.513E-02 , 6.308E-03 , 1.755E+00 , 1.853E+00 , 6.308E-03 , 1.853E+00 , 6.308E-03 
 4.518E-02 , 1.853E+00 , 6.309E-03 , 6.309E-03 , 1.755E+00 , 1.853E+00 , 6.309E-03 
 4.523E-02 , 6.309E-03 , 1.755E+00 , 1.853E+00 , 6.309E-03 , 6.309E-03 , 1.853E+00 
 4.528E-02 , 1.865E+00 , 1.098E-03 , 1.098E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.533E-02 , 6.310E-03 , 1.755E+00 , 1.853E+00 , 6.310E-03 , 6.310E-03 , 1.853E+00 
 4.538E-02 , 1.853E+00 , 6.311E-03 , 6.311E-03 , 1.755E+00 , 1.853E+00 , 6.311E-03 
 4.543E-02 , 6.311E-03 , 1.755E+00 , 1.853E+00 , 6.311E-03 , 6.311E-03 , 1.853E+00 
 4.548E-02 , 1.865E+00 , 1.098E-03 , 1.098E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.553E-02 , 1.936E-02 , 1.733E+00 , 1.840E+00 , 1.936E-02 , 1.936E-02 , 1.936E-02 
 4.558E-02 , 1.842E+00 , 1.792E-02 , 1.842E+00 , 1.792E-02 , 1.792E-02 , 1.792E-02 
 4.563E-02 , 1.937E-02 , 1.733E+00 , 1.840E+00 , 1.937E-02 , 1.937E-02 , 1.937E-02 
 4.568E-02 , 1.842E+00 , 1.792E-02 , 1.842E+00 , 1.792E-02 , 1.792E-02 , 1.792E-02 
 4.573E-02 , 1.099E-03 , 1.865E+00 , 1.099E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.578E-02 , 1.842E+00 , 1.792E-02 , 1.842E+00 , 1.792E-02 , 1.792E-02 , 1.792E-02 
 4.583E-02 , 1.100E-03 , 1.865E+00 , 1.100E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.588E-02 , 1.842E+00 , 1.792E-02 , 1.842E+00 , 1.792E-02 , 1.792E-02 , 1.792E-02 
 4.593E-02 , 1.100E-03 , 1.865E+00 , 1.100E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 
 4.598E-02 , 1.854E+00 , 5.599E-03 , 1.854E+00 , 5.599E-03 , 5.599E-03 , 1.854E+00 
 4.603E-02 , 6.320E-03 , 1.853E+00 , 6.320E-03 , 1.755E+00 , 1.853E+00 , 6.320E-03 
 4.608E-02 , 1.854E+00 , 5.601E-03 , 1.854E+00 , 5.601E-03 , 1.854E+00 , 5.601E-03 
 4.613E-02 , 6.321E-03 , 1.853E+00 , 6.321E-03 , 1.755E+00 , 1.853E+00 , 6.321E-03 
 4.618E-02 , 1.854E+00 , 5.602E-03 , 1.854E+00 , 5.602E-03 , 5.602E-03 , 1.854E+00 
 4.623E-02 , 5.602E-03 , 1.854E+00 , 5.602E-03 , 1.854E+00 , 5.602E-03 , 1.854E+00 
 4.628E-02 , 1.854E+00 , 5.603E-03 , 1.854E+00 , 5.603E-03 , 1.854E+00 , 5.603E-03 
 4.633E-02 , 5.603E-03 , 1.854E+00 , 5.603E-03 , 1.854E+00 , 5.603E-03 , 1.854E+00 
 4.638E-02 , 1.854E+00 , 5.605E-03 , 1.854E+00 , 5.605E-03 , 1.854E+00 , 5.605E-03 
 4.643E-02 , 5.605E-03 , 1.854E+00 , 5.605E-03 , 1.854E+00 , 5.605E-03 , 1.854E+00 
 4.648E-02 , 1.866E+00 , 9.119E-04 , 1.866E+00 , 9.119E-04 , 1.779E+00 , 1.866E+00 
 4.653E-02 , 1.794E-02 , 1.842E+00 , 1.794E-02 , 1.842E+00 , 1.794E-02 , 1.794E-02 
 4.658E-02 , 1.853E+00 , 6.329E-03 , 1.755E+00 , 1.853E+00 , 6.329E-03 , 6.329E-03 
 4.663E-02 , 1.794E-02 , 1.842E+00 , 1.794E-02 , 1.842E+00 , 1.794E-02 , 1.794E-02 
 4.668E-02 , 1.866E+00 , 9.128E-04 , 1.866E+00 , 9.128E-04 , 1.779E+00 , 1.866E+00 
 4.673E-02 , 6.331E-03 , 1.853E+00 , 6.331E-03 , 6.331E-03 , 1.755E+00 , 1.853E+00 
 4.678E-02 , 1.853E+00 , 6.332E-03 , 1.755E+00 , 1.853E+00 , 6.332E-03 , 6.332E-03 
 4.683E-02 , 6.333E-03 , 1.853E+00 , 6.333E-03 , 6.333E-03 , 1.755E+00 , 1.853E+00 
 4.688E-02 , 1.853E+00 , 6.334E-03 , 1.755E+00 , 1.853E+00 , 6.334E-03 , 6.334E-03 
 4.693E-02 , 1.795E-02 , 1.841E+00 , 1.795E-02 , 1.841E+00 , 1.795E-02 , 1.795E-02 
 4.698E-02 , 1.866E+00 , 9.142E-04 , 1.779E+00 , 1.866E+00 , 9.142E-04 , 1.866E+00 
 4.703E-02 , 6.337E-03 , 1.853E+00 , 6.337E-03 , 6.337E-03 , 1.755E+00 , 1.853E+00 
 4.708E-02 , 1.866E+00 , 9.146E-04 , 1.779E+00 , 1.866E+00 , 9.146E-04 , 1.866E+00 
 4.713E-02 , 6.339E-03 , 1.853E+00 , 6.339E-03 , 6.339E-03 , 1.755E+00 , 1.853E+00 
 4.718E-02 , 1.866E+00 , 9.150E-04 , 1.779E+00 , 1.866E+00 , 9.150E-04 , 1.866E+00 
 4.723E-02 , 1.796E-02 , 1.841E+00 , 1.796E-02 , 1.796E-02 , 1.841E+00 , 1.796E-02 
 4.728E-02 , 1.865E+00 , 1.106E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.106E-03 
 4.733E-02 , 1.797E-02 , 1.841E+00 , 1.797E-02 , 1.797E-02 , 1.841E+00 , 1.797E-02 
 4.738E-02 , 1.865E+00 , 1.107E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.107E-03 
 4.743E-02 , 1.797E-02 , 1.841E+00 , 1.797E-02 , 1.797E-02 , 1.841E+00 , 1.797E-02 
 4.748E-02 , 1.865E+00 , 1.108E-03 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.108E-03 
 4.753E-02 , 1.797E-02 , 1.841E+00 , 1.797E-02 , 1.797E-02 , 1.797E-02 , 1.841E+00 
 4.758E-02 , 1.879E+00 , 7.696E-05 , 1.801E+00 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 4.763E-02 , 1.798E-02 , 1.841E+00 , 1.798E-02 , 1.798E-02 , 1.798E-02 , 1.841E+00 
 4.768E-02 , 1.879E+00 , 7.700E-05 , 1.801E+00 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 4.773E-02 , 3.786E-02 , 1.830E+00 , 3.786E-02 , 3.786E-02 , 3.786E-02 , 3.786E-02 
 4.778E-02 , 1.879E+00 , 7.704E-05 , 1.801E+00 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 4.783E-02 , 3.786E-02 , 1.830E+00 , 3.786E-02 , 3.786E-02 , 3.786E-02 , 3.786E-02 
 4.788E-02 , 1.879E+00 , 7.709E-05 , 1.801E+00 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 4.793E-02 , 3.787E-02 , 1.830E+00 , 3.787E-02 , 3.787E-02 , 3.787E-02 , 3.787E-02 
 4.798E-02 , 1.733E+00 , 1.840E+00 , 1.944E-02 , 1.944E-02 , 1.944E-02 , 1.945E-02 
 4.803E-02 , 1.336E-03 , 1.336E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 
 4.808E-02 , 1.755E+00 , 1.853E+00 , 6.357E-03 , 6.357E-03 , 6.357E-03 , 1.853E+00 
 4.813E-02 , 1.336E-03 , 1.336E-03 , 1.775E+00 , 1.775E+00 , 1.775E+00 , 1.864E+00 
 4.818E-02 , 1.733E+00 , 1.840E+00 , 1.945E-02 , 1.945E-02 , 1.945E-02 , 1.945E-02 
 4.823E-02 , 7.146E-03 , 7.146E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.146E-03 
 4.828E-02 , 1.755E+00 , 1.853E+00 , 6.361E-03 , 6.361E-03 , 6.361E-03 , 1.853E+00 
 4.833E-02 , 7.148E-03 , 7.148E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.148E-03 
 4.838E-02 , 1.755E+00 , 1.853E+00 , 6.363E-03 , 6.363E-03 , 6.363E-03 , 1.853E+00 
 4.843E-02 , 7.150E-03 , 7.150E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.150E-03 
 4.848E-02 , 1.755E+00 , 1.853E+00 , 6.364E-03 , 6.364E-03 , 1.853E+00 , 6.364E-03 
 4.853E-02 , 7.151E-03 , 7.151E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.151E-03 
 4.858E-02 , 1.755E+00 , 1.853E+00 , 6.366E-03 , 6.366E-03 , 1.853E+00 , 6.366E-03 
 4.863E-02 , 7.154E-03 , 7.154E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.154E-03 
 4.868E-02 , 1.755E+00 , 1.853E+00 , 6.368E-03 , 6.368E-03 , 1.853E+00 , 6.368E-03 
 4.873E-02 , 6.368E-03 , 6.368E-03 , 1.755E+00 , 1.853E+00 , 6.368E-03 , 1.853E+00 
 4.878E-02 , 1.777E+00 , 1.865E+00 , 1.114E-03 , 1.114E-03 , 1.777E+00 , 1.865E+00 
 4.883E-02 , 6.369E-03 , 6.369E-03 , 1.755E+00 , 1.853E+00 , 6.369E-03 , 1.853E+00 
 4.888E-02 , 1.755E+00 , 1.853E+00 , 6.371E-03 , 6.371E-03 , 1.853E+00 , 6.371E-03 
 4.893E-02 , 6.371E-03 , 6.371E-03 , 1.755E+00 , 1.853E+00 , 6.371E-03 , 1.853E+00 
 4.898E-02 , 1.777E+00 , 1.865E+00 , 1.116E-03 , 1.116E-03 , 1.777E+00 , 1.865E+00 
 4.903E-02 , 1.948E-02 , 1.948E-02 , 1.733E+00 , 1.840E+00 , 1.948E-02 , 1.948E-02 
 4.908E-02 , 1.755E+00 , 1.853E+00 , 6.375E-03 , 1.853E+00 , 6.375E-03 , 6.375E-03 
 4.913E-02 , 1.948E-02 , 1.948E-02 , 1.733E+00 , 1.840E+00 , 1.948E-02 , 1.948E-02 
 4.918E-02 , 1.755E+00 , 1.853E+00 , 6.377E-03 , 1.853E+00 , 6.377E-03 , 6.377E-03 
 4.923E-02 , 6.377E-03 , 6.377E-03 , 1.853E+00 , 6.377E-03 , 1.755E+00 , 1.853E+00 
 4.928E-02 , 1.755E+00 , 1.853E+00 , 6.378E-03 , 1.853E+00 , 6.378E-03 , 6.378E-03 
 4.933E-02 , 6.379E-03 , 6.379E-03 , 1.853E+00 , 6.379E-03 , 1.755E+00 , 1.853E+00 
 4.938E-02 , 1.755E+00 , 1.853E+00 , 6.381E-03 , 1.853E+00 , 6.381E-03 , 6.381E-03 
 4.943E-02 , 6.381E-03 , 6.381E-03 , 1.853E+00 , 6.381E-03 , 1.755E+00 , 1.853E+00 
 4.948E-02 , 1.779E+00 , 1.866E+00 , 9.255E-04 , 1.866E+00 , 9.255E-04 , 1.866E+00 
 4.953E-02 , 6.383E-03 , 6.383E-03 , 1.853E+00 , 6.383E-03 , 1.755E+00 , 1.853E+00 
 4.958E-02 , 1.779E+00 , 1.866E+00 , 9.259E-04 , 1.866E+00 , 9.259E-04 , 1.866E+00 
 4.963E-02 , 6.385E-03 , 6.385E-03 , 1.853E+00 , 6.385E-03 , 1.755E+00 , 1.853E+00 
 4.968E-02 , 1.779E+00 , 1.866E+00 , 9.263E-04 , 1.866E+00 , 9.263E-04 , 1.866E+00 
 4.973E-02 , 1.805E-02 , 1.805E-02 , 1.841E+00 , 1.805E-02 , 1.841E+00 , 1.805E-02 
 4.978E-02 , 1.777E+00 , 1.865E+00 , 1.120E-03 , 1.777E+00 , 1.865E+00 , 1.120E-03 
 4.983E-02 , 1.805E-02 , 1.805E-02 , 1.841E+00 , 1.805E-02 , 1.841E+00 , 1.805E-02 
 4.988E-02 , 1.779E+00 , 1.866E+00 , 9.271E-04 , 1.866E+00 , 9.271E-04 , 1.866E+00 
 4.993E-02 , 1.805E-02 , 1.805E-02 , 1.841E+00 , 1.805E-02 , 1.841E+00 , 1.805E-02 
 4.998E-02 , 1.777E+00 , 1.865E+00 , 1.121E-03 , 1.777E+00 , 1.865E+00 , 1.121E-03 
 5.003E-02 , 1.806E-02 , 1.806E-02 , 1.841E+00 , 1.806E-02 , 1.806E-02 , 1.841E+00 
 5.008E-02 , 1.801E+00 , 1.879E+00 , 7.800E-05 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 5.013E-02 , 1.806E-02 , 1.806E-02 , 1.841E+00 , 1.806E-02 , 1.806E-02 , 1.841E+00 
 5.018E-02 , 1.777E+00 , 1.865E+00 , 1.122E-03 , 1.777E+00 , 1.865E+00 , 1.122E-03 
 5.023E-02 , 3.798E-02 , 3.798E-02 , 1.830E+00 , 3.798E-02 , 3.798E-02 , 3.798E-02 
 5.028E-02 , 1.801E+00 , 1.879E+00 , 7.807E-05 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 5.033E-02 , 1.807E-02 , 1.807E-02 , 1.841E+00 , 1.807E-02 , 1.807E-02 , 1.841E+00 
 5.038E-02 , 1.801E+00 , 1.879E+00 , 7.812E-05 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 5.043E-02 , 1.807E-02 , 1.807E-02 , 1.841E+00 , 1.807E-02 , 1.807E-02 , 1.841E+00 
 5.048E-02 , 1.801E+00 , 1.879E+00 , 7.817E-05 , 1.801E+00 , 1.801E+00 , 1.879E+00 
 5.053E-02 , 3.800E-02 , 3.800E-02 , 1.830E+00 , 3.800E-02 , 3.800E-02 , 3.800E-02 
 5.058E-02 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.194E-03 , 7.194E-03 , 7.194E-03 
 5.063E-02 , 3.800E-02 , 3.800E-02 , 1.830E+00 , 3.800E-02 , 3.800E-02 , 3.800E-02 
 5.068E-02 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.198E-03 , 7.198E-03 , 7.198E-03 
 5.073E-02 , 7.198E-03 , 7.198E-03 , 7.198E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 
 5.078E-02 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.199E-03 , 7.199E-03 , 7.199E-03 
 5.083E-02 , 7.199E-03 , 7.199E-03 , 7.199E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 
 5.088E-02 , 1.753E+00 , 1.753E+00 , 1.852E+00 , 7.202E-03 , 7.202E-03 , 7.202E-03 
 5.093E-02 , 3.802E-02 , 3.802E-02 , 1.830E+00 , 3.802E-02 , 3.802E-02 , 3.802E-02 
 5.098E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.127E-03 , 1.127E-03 , 1.865E+00 
 5.103E-02 , 7.204E-03 , 7.204E-03 , 7.204E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 
 5.108E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.128E-03 , 1.128E-03 , 1.865E+00 
 5.113E-02 , 7.208E-03 , 7.208E-03 , 7.208E-03 , 1.753E+00 , 1.753E+00 , 1.852E+00 
 5.118E-02 , 1.777E+00 , 1.777E+00 , 1.865E+00 , 1.128E-03 , 1.128E-03 , 1.865E+00 
 5.123E-02 , 1.957E-02 , 1.957E-02 , 1.957E-02 , 1.733E+00 , 1.840E+00 , 1.957E-02 
 5.128E-02 , 1.957E-02 , 1.733E+00 , 1.840E+00 , 1.957E-02 , 1.957E-02 , 1.957E-02 
 5.128E-02 , 1.957E-02 , 1.733E+00 , 1.840E+00 , 1.957E-02 , 1.957E-02 , 1.957E-02 
